0 5613
0 9771
0 7110
0 8933
0 1051
0 3791
0 9726
0 6745
0 2214
0 5455
0 1481
0 3737
0 3378
0 1207
0 1669
0 1153
0 6361
0 328
0 7612
0 1735
0 6197
0 6184
0 7726
0 2454
0 9203
0 6684
1 6223
1 9627
1 5473
1 1363
1 813
1 3271
1 474
1 2888
1 9515
1 7058
1 1125
1 9115
1 6888
1 8751
1 9153
1 8854
1 196
1 8719
1 5236
1 6753
1 6606
1 7046
1 4121
1 8812
2 470
2 9787
2 3635
2 5508
2 4446
2 3020
2 6672
2 4606
2 2310
2 8158
2 6633
2 8611
2 6614
2 2134
2 6123
2 2569
2 555
2 1348
2 4565
2 9743
3 7114
3 5555
3 7748
3 7199
3 5749
3 9514
3 7648
3 2621
3 8941
3 7380
3 2334
3 5540
3 7739
3 8010
3 4391
3 9693
3 3895
3 8819
3 662
3 6831
3 478
3 8419
3 6109
3 5136
3 2716
3 4249
3 8684
3 339
3 1124
3 9843
4 7679
4 3507
4 1111
4 349
4 4243
4 1201
4 648
4 171
4 9198
4 5344
4 6426
4 9479
4 1009
4 6908
4 2082
4 7716
4 7830
4 7568
4 9485
4 8224
4 7152
4 5986
4 7733
4 5271
4 3057
4 5539
5 7439
5 8657
5 6867
5 3340
5 7376
5 746
5 1481
5 7568
5 2102
5 3523
5 1516
5 5504
5 3413
5 8355
5 7792
5 1932
5 2579
5 7477
5 7882
5 8354
5 3615
5 4028
5 2461
5 4096
5 4901
6 6282
6 2510
6 6631
6 7502
6 9311
6 2560
6 783
6 9665
6 1658
6 1041
6 6181
6 8829
6 4962
6 955
6 2580
6 1878
6 4475
6 4012
6 2148
6 9857
6 4184
6 3759
7 3840
7 71
7 6688
7 2889
7 8910
7 5220
7 4248
7 9712
7 5182
7 6348
7 8016
7 5980
7 7611
7 6132
7 2801
7 4767
7 4594
7 6384
8 7722
8 4765
8 7312
8 6472
8 4758
8 2240
8 3116
8 3630
8 4426
8 6256
8 1701
8 2383
8 8157
8 3340
8 8769
8 7914
8 6979
8 7891
8 4904
8 7460
8 1371
8 3900
8 5450
8 8379
8 6519
8 9960
8 688
8 1945
8 2042
9 1676
9 4966
9 7855
9 6686
9 9673
9 8935
9 1193
9 6765
9 8439
9 9606
9 4463
9 4533
9 6184
9 8989
9 3572
9 8625
9 4261
9 2878
9 6517
9 4094
10 9296
10 4312
10 3086
10 6847
10 2238
10 3758
10 130
10 6413
10 8006
10 6051
10 1406
10 2753
10 6736
10 6867
10 9921
10 3605
10 3975
10 9206
10 5719
10 1769
10 6554
10 4876
10 929
10 9167
10 9836
10 7156
11 2179
11 9621
11 5768
11 6125
11 559
11 1238
11 9470
11 3339
11 453
11 3865
11 2769
11 5521
11 3895
12 4591
12 2214
12 7739
12 1477
12 7443
12 6937
12 3107
12 9964
12 8543
12 6952
12 186
12 7959
12 52
12 5682
12 6892
12 9923
12 1967
12 9555
12 4701
13 3645
13 5747
13 5519
13 8677
13 5602
13 7611
13 9420
13 1318
13 9771
13 8102
13 8433
13 9879
13 390
13 5611
13 8605
13 1934
13 2755
13 5841
13 6551
13 2313
13 6075
13 3728
13 9889
13 9086
13 6923
13 6638
14 1558
14 7006
14 2807
14 2561
14 716
14 868
14 6809
14 5488
14 4234
14 5658
14 9218
14 7160
14 7848
14 4981
14 9817
14 2980
14 1097
14 4853
14 3936
14 7231
14 133
14 2835
14 7056
14 1999
14 6472
14 4300
14 6306
15 3452
15 9911
15 2524
15 3486
15 300
15 6921
15 542
15 3587
15 4942
15 1375
15 913
15 5386
15 8612
15 672
15 6398
15 7621
15 5816
15 9454
15 9509
15 5901
15 1832
15 8086
15 3172
15 7942
15 3719
15 4564
15 8762
15 4674
15 856
16 7622
16 3826
16 1065
16 9521
16 8097
16 5036
16 413
16 8079
16 5881
16 5776
16 1775
16 3361
16 8450
16 1033
16 8137
16 3207
16 9343
16 9564
16 8975
16 3678
16 1786
16 8714
16 9332
16 1131
16 8334
16 6969
16 7322
16 8905
16 4424
17 5306
17 5098
17 9807
17 1800
17 9292
17 9621
17 6084
17 2324
17 6849
17 2285
17 2851
17 5221
17 2109
17 8647
17 7206
17 9201
17 529
17 445
17 3469
17 2834
17 4081
17 6069
17 6149
17 2591
17 2543
17 4527
17 4594
17 8724
17 4420
17 7047
18 469
18 7344
18 6590
18 8172
18 1208
18 4169
18 7917
18 4975
18 6386
18 8579
18 4061
18 2234
18 2885
18 3366
18 5031
18 9362
18 4452
18 1592
18 6576
18 679
18 5070
18 7044
19 3043
19 9260
19 8605
19 2075
19 1789
19 5383
19 7562
19 2730
19 4055
19 1776
19 2222
19 8292
19 9091
19 4051
19 9503
19 6868
19 5189
19 3415
19 2203
19 7113
19 8796
20 7561
20 1614
20 9720
20 9191
20 7342
20 1375
20 6226
20 2672
20 6532
20 9839
20 5855
20 5679
20 4994
20 8144
20 5564
20 7689
20 6953
20 2649
20 6243
20 4250
20 8740
20 2095
20 6040
20 8580
20 5915
20 6719
20 5690
21 292
21 7276
21 7241
21 4783
21 7582
21 5995
21 3532
21 7481
21 1801
21 6834
21 6345
21 1182
21 5149
21 5541
21 8279
21 4218
21 2427
